date,content
21799,호텔 예약이 편리하고 다양한 숙소가 있어서 좋아요
21800,역대 최악의 어플 두 번 다시 쓰지 마세요
21801,편리하고 빠릅니다
21802,좋은 것 같아요 ㅋㅋㅋ
21803,즐겁고 행복한 여행이 길
21804,좋다입니다 하지만 제가 좋아하는 것이 너무 좋더라고요 그래서 저는 그냥 제 친구 중 가장 많이 하는 일을 잘 어울리는 정말 많이 많이 받으시고 항상 제가 좋아하는 것을 알기에 진심으로
21805,최저가로 예약해서 너무너무 기분이 좋네요 감사합니다
21806,놀자 보다 조금 더 괜찮은 거 같습니다
21807,정말 일본에 온 것 같다 입이 떡 벌어지는 히노끼탕 사이즈 석식과 조식도 훌륭하네요 또 한 번 갈 거예요 친절하게 해주셔서 감사드립니다
21808,요즘 많이 이용하는 데 좋아요
21809,주말이라 방 잡기 든 데 다른 곳에 안 뜨는 곳도 이곳은 잘 떠서 무사히 예약되어 편합니다
21810,사용자 편의성 측면에서 다른 숙박 앱에 비해 떨어지네요
21811,실수 한 번으로 몇 만원 날림 바로 전화해도 취소가 안돼 네 무슨 ㅋㅋㅋㅋㅋ 그놈의 내부 규정
21812,쿠폰 덕에 다른 곳보다 싸게 좋은 펜션 잘 예약했어요
21813,빠른 업로드 감사드립니다
21814,빠르고 가격을 싸게 잘 예약했습니다
21815,ㄱ H 쓰레기 같은 취소 안 되는 정책 좋네요 굿
21816,신축이라 깔끔하고 잘 쉬다 갑니다
21817,이용하기 편함
21818,실수로 당일 체크인 시간 지난 시점에서 예약을 해버렸는데 예약하자마자 분도 안 지나서 바로 고객센터 연락해서 같은 호텔 날짜 변경을 문의했지만 도와줄 수 없다고 하네요 모텔 같은 경우 분이네에 연락하면 취소가 가능하다고 하는데 호텔이라 불가능하다고 ㅋㅋ어플 다신 쓸 일 없을 듯하네요
21819,개 썩은 발적과 중학생 수준의 똥 어플
21820,사용 편리합니다
21821,빠르고 좋은 정보 좋아요
21822,코로나 걸려도 환불 안 해줌 그냥 아고다 하세요
21823,편리하고 많은 정보가 있어요
21824,기기변경 후 네이버 로그인만 안 됨
21825,너무 편하고 좋아요
21826,아니 요새 가격은 엄청나게 올리면서 이용 시간은 말도 안 되게 줄이는 거 아닙니까 업체들이 직거래 유도하려고 일부러 그러는 건지 중간에서 수수료로 많이 떼 가는 건진 모르겠지만 요새 정말 합리적인 기준을 한참 넘어 선거 같네요
21827,다른 건 모르겠고 할인 혜택 길을 엄청 잘 알려줌 게 다가 리뷰가 솔직 담백
21828,카카오페이나 이런 거 할인 혜택일 이런 거 말고 지금 할인되는지 알려줘 요ㅠ 할인이 랜덤입니까 할인 혜택 보고 결재했는데 맨날 안 되어 있고 낚시성 결제 유도는 장기적으로 기분이 상하네요
21829,너무 별로예요 그 모텔이 관리를 못하는 건지 여기어 때가 업데이트가 잘 안되는 건지 다른 플랫폼에서 먼저 예약했다고 여행 가기 하루 전에 연락 와서 다른 모텔 알아봐야 된다고 그 모텔 쪽에선 사과도 제대로 이루어지지 않고 오히려 사과나 보상에 대해 미 수긍이라는 답변만 오고 여행 가는 날이 심지어 주말인데 예약한지 한참 지나서 연락 온 것도 이런 부분에 대해 양해만 구하는 여기 어때 측 태도나 이 어플을 사용하는 사용자로 굉장히 불쾌하고 불편하네요
21830,환불 규정 개 엄격함 변수 생겨도 환불받을 생각 안 하실 분들은 문제없을 듯
21831,환불 규정이 납득이 안됨 업체 측에서 거부하여 출입 못한 사항을 왜 소비자가 부담해야 하는지 고객센터 통화 후 바로 지움 친절은 하나 쓸데없이 돈 날린 게 기분 더러움
21832,괜찮은 것 같아요
21833,할인도 받고 여행도 하고 기대됩니다
21834,할인 안 되는 거면 마감이라고 써놓으세요 되는 것처럼 해놓지 말고
21835,예약하시는 분들 많이 보긴 했는데 정작 필요할 때는 어렵다 좀 더 자세한
21836,사용하기 편하네요
21837,취소분 전까지만 된다는 게 말이 되는 건지 일주일 예약했는데 아직도 한참 남았는데 분 지났다고 취소 규정이 아니라 네와 대단하다 진심
21838,숙소 잡기 애매해서 이 앱 설치했는데 할인도 해주고 너무 잘한 거 같아요
21839,다양한 형태와 여러 장소를 연결해주며 할인 쿠폰도 뿌려주는 여기 어때
21840,여기 어때 통해서 예약했다가 새벽 시반에 숙소에서 금액 설정 잘못된 거라고 사과 한마디 없이 취소하라고 전화 옴이 어플 다시는 이용 안 함
21841,체크인 가능 시작이시고 시반에 체크인도 안 했는데 만족스럽냐 고 리뷰 써달라고 알람 오는 건 무슨 생각인 건가 알람이 와도 다음날에 와야 하는 게 정상 아님
21842,예약하기가 쉽고 편리해서 굿입니다
21843,왜 전화 안 합니까 장난하는 거 윗 사람이 전화한다더니 그것까지 거짓말하는 거임 오늘 새벽 시반에 예약했는데 어제 날짜로 예약되고 환불도 안됨 소비자 바보 만 들고 서비스 엉망임이건 그냥 사기 임수 수료 쳐 먹는 걸로 부족해서 이런 양아치 같은 짓으로 돈 버는 회사임 이런 식으로 돈 뜯어 먹으면서 벌어가니 좋으니 예약 취소도 안 되게 만들어 놓고 뭔 회사라고 하는지 회사 규정에 이렇게 돈 뜯는다는 규정은 없던데 그 규정이 어디 있는지 우리도 알아야 하는 거 아님 그리고 시간 지나면 후기 쓰라 고 연락 오던 데 오늘 새벽엔 왜 안 옴 앱 이용자를 바보로 아는 건 가 우릴 기만하고 그러니 기분 좋음 좀 양심적으로 회사 운영할 쇼
21844,사용하기 편해서 좋습니다
21845,쓰레기 어플 할인된다고 이것저것 다붙여놓고 막상 보면 할인되는 것도 없고 토스 할인이니 카카오 할인이니 선착순이니 몇 시부터 선착순인지도 표시도 없고 고객센터 새벽까지 운영하면 뭐 합니까 규정상 안 된다 이래 거래 해서 안 된다 회사 규정 알려주려고 만든 부서인가요 선착순 끝났으면 할인된다는 표시를 없애든가 개선 좀 해라 제발
21846,여기 어때 진짜 사기꾼 앱이네요 당일 날짜를 하루 잘못 입력해서 분도 안돼 취소했더니 전액 미화 불로 꿀꺽하네요 해당 업소에 전화해보니 자기네는 상관없고 여기 어때 서 지불도 안 하면서 불로소득 했네요 상담원 연결 개뿔도 안 되고 연락 준다더니 만일째 깜깜무소식 그러더니 전액 다지네가 처먹었네요 이런 앱 절대 가입하지 마세요
21847,음 처음이니깐 다음에 정확하게 ㅋㅋ
21848,추가 요금 납부 사이트에서 예약하고 갔는데 숙소 측에서 가격이 올랐다며 추가 요금 납부하라고 함 여기 어때 고객센터에서 연락하겠다고 했는데 연락 안 왔느냐고 함이 아무 연락이 없었음 결국 울며 겨자 먹기로 추가 요금 납부하고 묵음 고객센터 응대 고객센터에 문의하니 미리 연락 못 드려서 죄송하다고 함어 제 숙박 오늘 체크아웃인데 오늘 연락드렸다고 함 그리고 숙소 측에서 그런 요구를 했을 때 연락을 했어야 조치를 취해준다고 한 그 조치가 뭐냐 물으니 취소라고 한 결론 업체 측과 여기어 때 측이 잘못을 했어도 그 책임은 고객이 져야 하고 이미 숙박이 끝났으니 고객에게 잘못이 있다는 얘기 여행 가서 체크인하러 들어갔는데 취소해준다고 하면 그걸로 끝 결론적으로 당일 다른 숙소 알아서 알아보라는 얘기 밖에 안 됨 취소 이외의 부분은 매뉴얼에 없다고 함
21849,오류만 주거장 창이나 고로 그 인도 안 되고 없는 닉네임마저 있는 닉네임이라고 하고 가입한 적도 없는데 사용 중인 이메일이라 하고 ㅎㅎ 야노 x로 갈아 탐ㅂㅂ
21850,사장님 잘 쉬다 갑니다
21851,웬만해선 리뷰 안 남기는데 날 깁니 다 숙소 예약 당일 체크인 시인데 시분에 공사 중이어서 숙소 못 쓴다고 연락 왔습니다 소비자가 취소하려 하면 요금 환불도 안 되면서 숙소 여기 어때 측에서 취소하려 하면 다른 대안 없이 취소해도 괜찮냐고만 하는 게 말이 됩니까 대안 숙소 제공도 아니고 주변에 알아봐서 문자 넣어주는 거로 본인들 할 일 다했다고 생각하는 여기 어때 아직도 화나네요 숙소 찾는 건 나도 합니다 숙소 여기 어때 측 실수일 경우 소비자를 위한 실질적인 방안 대체 숙소 마련 보상 등도 생각하세요
21852,여기 어때 너무 좋은 거 같아 요 편리하고 빠르고 강추입니다
21853,신속 정확 혜택만 땅 최고
21854,가격이 좋은 거 같음
21855,돈 날리고 기분 더럽고 여행 못 가고 거지 같은 운영체제
21856,너무나 이벤트도 자주 해주셔서 감사합니다
21857,여기 어때 악덕인 것 같아 유별한 개 주려다가 고객센터에서 응대를 잘해주셔서 별개 합니다 다른 숙박 어플도 네이버도 그리고 직접 전화 예약도 분내 변심은 취소해줍니다 날짜가 어떻든 상관없이 요거 기다 A 숙소 A 숙소로 변경인데 일일이 고객센터로 전화해서 변경처리하는 건 좀 번거롭습니다 아까는 화가 정말 많이 났었는데 고객센터의 빠른 대처로 별 수정합니다 고객센터 분들 급여 많이 주셔야겠어요
21858,개쓰레기 같은 앱 뭐 분취 소니들이 써봐 말이 되는 시간인지
21859,앱 완성도가 좋네요 사용하는데 크게 어렵지 않은 것 같아요
21860,비교하기 편해서
21861,앱에서만 될 거 같으면 웹사이트는 왜 만드냐 최소한 조회는 되게끔 만들어야지 진짜 이용하기 싫게 ㅡㅡ
21862,업데이트 후 호텔만 검색되는데 왜 그런가요 모텔을 아무리 찾아도 없어 요 수정하세요 불편합니다
21863,이벤트도 많고 사용하기 편해 용ㅎㅎ
21864,기획 특가 좋아요
21865,취소 버튼도 없고 분지 나니 환불 불가 취소 버튼을 예약 메뉴에도 없고 고개 센터 연락하니 분지 나니 환불도 안 되고 뭡니까 분지나 고 돈 그대로 받고 고객 또 받을 텐데 몇 프로 환불도 아니고 고객센터 채팅도 분지나 고 하던데 정도껏 해야지 개 돼 지됐네요 광고만 번지르르한 양 아치 아닙니까
21866,정말 김사합님 담요 사랑학님 담요
21867,아고다야 놀다 보다 조금 저렴하네요 가입도 간편하고 편하네요
21868,왜 인원수 세팅했는데 자꾸 인실만 보여주냐
21869,참 좋았어요 검색해서 고를 수 있는 게 너무 좋아요
21870,숙박 앱 중에는 최고인 듯 이벤트 할인 행사 많이 부탁드립니다
21871,한 달 전 예약한 숙소 지내 맘대로 취소하고 틀 전에 알려줌
21872,아니 개인 정보 유출됐다던데 저도 된 거면 어쩌나 요한 달 한 번 두 번 예약하는 데
21873,정보 확인 좋아요
21874,선택하기 편하네요
21875,검색 기능 좀 개선해야 되지 않겠어요 특히 레저 티켓 쪽은 정말 엉망입니다 서울에 있는 키즈카페를 예약하고 싶어서 서울키즈카페라고 검색하면 전혀 연관 없는 호텔 뷔페가 잔뜩 검색돼 요 정말 오래전부터 이런데 개선이 전혀 안 되네요
21876,여기 어때 덕분에 할인도 많이 되어서 좋았고요 무료 객을 업이 되어서 많이 많이 고맙습니다
21877,연휴라 비싸긴 하지만 그래도 나름 예약을 했네
21878,힐링하러 갈 때 찾아들어옴
21879,정말 가고 싶다
21880,구경할 거만 타
21881,빠르게 예약할 수 있어서 좋아요
21882,여행을 다닐 때마다 불편한 경우가 많았는데 여기 어때를 휴대폰에 설치한 후 큰 도움을 받고 있어 이제 PC에 설치하려고 합니다
21883,일단 가보고 이야기해 볼 건데 다른 곳보다 싸게 잘 예약했습니다
21884,고객센터 대응이 맘에 들어 숙소 예약합니다
21885,고객의 실수로 날짜를 잘못 체크인하고 업체에서도 잘못 체크인 한 건 고객센터로 연락해야 취소가 가능하다고 해서 연락했는데 예외적인 것도 없이 취소가 불가능하다고 하면 고객의 입장에선 어이가 없네요 업체에서도 허락을 했는데
21886,검색하고 검색어 있는 상태에서 재검색하면 재검색이 안 되고 처음 검색한 검색어 그대로 있습니다 뒤로 가기했다가 다시 검색하거나 안 되면 앱 끄고 다시 들어가야 해 요 필터도 안 먹고요
21887,출장 다니면서 여기 어때만 이용해서 예약하는데 그것도 점심시간쯤 방이 여러 개 뜬 거 확인하고 그중 하나를 예약했는데 비용까지 내고 확정까지 받았는데 오후 시경에만 실이라고 취소한다고 문자만 보내는 게 말이 되나요 숙소도 없고 남은 건 스위트이고 기분이 영 나쁘네요 실망했습니다
21888,예약 취소 불가 같은 사항은 예약 시 눈에 띄게 해둬야 하는 게 아닌가 싶습니다
21889,할인 혜택에 오전 선착순이라서 밤에 넘어 바로 결제했더니 할인 안 돼서 문의하니 결제 페이지는 그냥 오전인데 이벤트 페이지에는 오 전 시라고 ㅋㅋㅋ 아니 그럼 자세한 사항은 이벤트 페이지 참고하라고 하던지 그런 것도 없고 그냥 고객 불편사항인 건 알겠는데 어쩔 수 없다응니 책임 이런 식 대응ㅋㅋ 응 나도 안 써
